"Date","Class","LinesAdded","LinesDeleted","LinesTouched","Index","Sum"
"2016-03-08 06:49","InterleavedLedgerStorage.java","5141","27276","32417","","64834"
"2017-03-28 22:37","InterleavedLedgerStorage.java","111795","60599","172394","","344788"
"2015-04-21 09:17","InterleavedLedgerStorage.java","3959","21930","25889","","51778"
"2017-06-30 00:12","DistributionSchedule.java","68690","100683","169373","","338746"
"2014-07-24 01:41","ConcurrentLedgerTest.java","19806","145073","164879","","329758"
"2014-12-10 19:43","ConcurrentLedgerTest.java","19992","154887","174879","","349758"
"2012-03-08 19:24","ConcurrentLedgerTest.java","1646","9173","10819","1","21638"
"2012-02-15 16:11","ConcurrentLedgerTest.java","1228","6873","8101","1","16202"
"2013-10-12 05:42","ConcurrentLedgerTest.java","19036","133276","152312","6","304624"
"2014-02-05 22:43","ConcurrentLedgerTest.java","19520","139029","158549","7","317098"
"2017-05-16 00:31","ConcurrentLedgerTest.java","42569","114329","156898","","313796"
"2017-06-21 19:58","PendingReadOp.java","1939","7262","9201","","18402"
"2017-06-05 21:48","PendingReadOp.java","1589","5524","7113","","14226"
"2017-06-05 22:13","PendingReadOp.java","1598","5946","7544","","15088"
"2017-06-01 11:42","PendingReadOp.java","482","3708","4190","","8380"
"2017-06-01 22:39","PendingReadOp.java","1212","4020","5232","","10464"
"2017-07-04 06:27","PendingReadOp.java","2652","13080","15732","","31464"
