"Index","Class","Size","Age","NumberOfAuthors","Sum","MaxChg","AvgChg","MaxLoc","AvgLoc","ChgSetSize","Bugginess"
"7","AsyncOpsTest.java","270","504","6","0","0","0","0","0","0","NO"
"6","AsyncOpsTest.java","270","519","6","196984","0","0","98446","-58","0","NO"
"5","AsyncOpsTest.java","270","527","6","0","0","0","0","0","0","NO"
"4","AsyncOpsTest.java","270","542","6","165300","0","0","84441","-59","0","NO"
"3","AsyncOpsTest.java","270","548","6","0","0","0","0","0","0","NO"
"2","AsyncOpsTest.java","270","558","6","0","0","0","0","0","0","NO"
"1","AsyncOpsTest.java","270","563","6","0","0","0","0","0","0","YES"
"2","ReconfigCommand.java","166","558","6","0","0","0","0","0","0","NO"
"3","ReconfigCommand.java","166","548","6","0","0","0","0","0","0","NO"
"1","ReconfigCommand.java","166","563","6","0","0","0","0","0","0","NO"
"6","ReconfigCommand.java","166","519","6","0","0","0","0","0","0","NO"
"7","ReconfigCommand.java","166","504","6","0","0","0","0","0","0","NO"
"4","ReconfigCommand.java","166","542","6","0","0","0","0","0","0","NO"
"5","ReconfigCommand.java","166","527","6","0","0","0","0","0","0","NO"
"8","ReconfigCommand.java","166","490","6","0","0","0","0","0","0","NO"
"9","ReconfigCommand.java","166","482","6","0","0","0","0","0","0","NO"
"8","NIOConnectionFactoryFdLeakTest.java","66","490","2","0","0","0","0","0","0","NO"
"9","NIOConnectionFactoryFdLeakTest.java","66","482","2","0","0","0","0","0","0","NO"
"10","PrepRequestProcessorTest.java","396","457","9","0","0","0","0","0","0","NO"
"1","NIOConnectionFactoryFdLeakTest.java","66","563","2","0","0","0","0","0","0","NO"
"2","NIOConnectionFactoryFdLeakTest.java","66","558","2","0","0","0","0","0","0","NO"
"3","NIOConnectionFactoryFdLeakTest.java","66","548","2","0","0","0","0","0","0","NO"
"4","NIOConnectionFactoryFdLeakTest.java","66","542","2","0","0","0","0","0","0","NO"
"5","NIOConnectionFactoryFdLeakTest.java","66","527","2","0","1","0","0","0","1","NO"
"6","NIOConnectionFactoryFdLeakTest.java","66","519","2","0","0","0","0","0","0","NO"
"10","QuorumZooKeeperServer.java","222","457","10","0","0","0","0","0","0","NO"
"7","NIOConnectionFactoryFdLeakTest.java","66","504","2","0","0","0","0","0","0","NO"
"9","JBoolean.java","52","480","3","0","0","0","0","0","0","NO"
"8","JBoolean.java","52","487","3","0","0","0","0","0","0","NO"
"5","JBoolean.java","52","524","3","0","0","0","0","0","0","NO"
"4","JBoolean.java","52","539","3","0","0","0","0","0","0","NO"
"7","JBoolean.java","52","502","3","0","0","0","0","0","0","NO"
"6","JBoolean.java","52","516","3","0","0","0","0","0","0","NO"
"1","JBoolean.java","52","561","3","0","0","0","0","0","0","NO"
"3","JBoolean.java","52","545","3","0","0","0","0","0","0","NO"
"2","JBoolean.java","52","555","3","0","0","0","0","0","0","NO"
"12","QuorumZooKeeperServer.java","222","403","10","0","0","0","0","0","0","NO"
"19","PrepRequestProcessorTest.java","396","359","9","0","0","0","0","0","0","NO"
"11","QuorumZooKeeperServer.java","222","441","10","0","0","0","0","0","0","NO"
"14","QuorumZooKeeperServer.java","222","400","10","0","0","0","0","0","0","NO"
"13","QuorumZooKeeperServer.java","222","403","10","0","0","0","0","0","0","NO"
"16","QuorumZooKeeperServer.java","222","391","10","0","0","0","0","0","0","NO"
"15","QuorumZooKeeperServer.java","222","398","10","0","0","0","0","0","0","NO"
"18","QuorumZooKeeperServer.java","222","367","10","0","0","0","0","0","0","NO"
"17","QuorumZooKeeperServer.java","222","386","10","0","0","0","0","0","0","NO"
"11","PrepRequestProcessorTest.java","396","441","9","0","1","0","0","0","1","NO"
"12","PrepRequestProcessorTest.java","396","403","9","0","0","0","0","0","0","NO"
"19","QuorumZooKeeperServer.java","222","359","10","0","0","0","0","0","0","NO"
"13","PrepRequestProcessorTest.java","396","403","9","0","0","0","0","0","0","NO"
"14","PrepRequestProcessorTest.java","396","400","9","0","0","0","0","0","0","NO"
"15","PrepRequestProcessorTest.java","396","398","9","0","0","0","0","0","0","NO"
"16","PrepRequestProcessorTest.java","396","391","9","0","0","0","0","0","0","NO"
"17","PrepRequestProcessorTest.java","396","386","9","0","0","0","0","0","0","NO"
"18","PrepRequestProcessorTest.java","396","367","9","0","0","0","0","0","0","NO"
"15","CommandFactoryTest.java","38","430","1","0","0","0","0","0","0","NO"
"16","CommandFactoryTest.java","38","424","1","0","0","0","0","0","0","NO"
"17","CommandFactoryTest.java","38","419","1","0","0","0","0","0","0","NO"
"18","CommandFactoryTest.java","38","399","1","0","0","0","0","0","0","NO"
"11","CommandFactoryTest.java","38","474","1","0","2","0","0","0","2","NO"
"12","CommandFactoryTest.java","38","436","1","0","0","0","0","0","0","NO"
"13","CommandFactoryTest.java","38","435","1","0","0","0","0","0","0","NO"
"14","CommandFactoryTest.java","38","432","1","0","0","0","0","0","0","NO"
"19","CommandFactoryTest.java","38","392","1","0","0","0","0","0","0","NO"
"4","ZooTrace.java","86","542","4","0","0","0","0","0","0","NO"
"5","ZooTrace.java","86","527","4","0","0","0","0","0","0","NO"
"6","ZooTrace.java","86","519","4","0","0","0","0","0","0","NO"
"7","ZooTrace.java","86","504","4","0","0","0","0","0","0","NO"
"1","ZooTrace.java","86","563","4","0","0","0","0","0","0","NO"
"2","ZooTrace.java","86","558","4","0","0","0","0","0","0","NO"
"3","ZooTrace.java","86","548","4","0","0","0","0","0","0","NO"
"10","CommandFactoryTest.java","38","489","1","0","0","0","0","0","0","NO"
"8","ZooTrace.java","86","490","4","0","0","0","0","0","0","NO"
"9","ZooTrace.java","86","482","4","0","0","0","0","0","0","NO"
"8","SSLContextAndOptions.java","212","490","3","0","0","0","0","0","0","NO"
"9","SSLContextAndOptions.java","212","482","3","0","0","0","0","0","0","NO"
"2","SSLContextAndOptions.java","212","558","3","0","0","0","0","0","0","NO"
"3","SSLContextAndOptions.java","212","548","3","0","0","0","0","0","0","NO"
"1","SSLContextAndOptions.java","212","563","3","0","0","0","0","0","0","NO"
"6","SSLContextAndOptions.java","212","519","3","0","0","0","0","0","0","NO"
"7","SSLContextAndOptions.java","212","504","3","0","0","0","0","0","0","NO"
"4","SSLContextAndOptions.java","212","542","3","0","0","0","0","0","0","NO"
"5","SSLContextAndOptions.java","212","527","3","0","0","0","0","0","0","NO"
"5","MetricsContext.java","105","527","3","0","0","0","0","0","0","NO"
"4","MetricsContext.java","105","542","3","0","0","0","0","0","0","NO"
"7","MetricsContext.java","105","504","3","0","0","0","0","0","0","NO"
"6","MetricsContext.java","105","519","3","0","0","0","0","0","0","NO"
"1","MetricsContext.java","105","563","3","0","0","0","0","0","0","NO"
"3","MetricsContext.java","105","548","3","0","0","0","0","0","0","NO"
"2","MetricsContext.java","105","558","3","0","0","0","0","0","0","NO"
"9","MetricsContext.java","105","482","3","0","0","0","0","0","0","NO"
"8","MetricsContext.java","105","490","3","0","0","0","0","0","0","NO"
"6","DataTreeBean.java","62","519","3","0","0","0","0","0","0","NO"
"7","DataTreeBean.java","62","504","3","0","0","0","0","0","0","NO"
"4","DataTreeBean.java","62","542","3","0","0","0","0","0","0","NO"
"5","DataTreeBean.java","62","527","3","0","0","0","0","0","0","NO"
"2","DataTreeBean.java","62","558","3","0","0","0","0","0","0","NO"
"3","DataTreeBean.java","62","548","3","0","0","0","0","0","0","NO"
"1","DataTreeBean.java","62","563","3","0","0","0","0","0","0","NO"
"8","DataTreeBean.java","62","490","3","0","0","0","0","0","0","NO"
"9","DataTreeBean.java","62","482","3","217312","0","0","99034","0","0","NO"
"2","BinaryOutputArchive.java","153","555","3","0","0","0","0","0","0","NO"
"3","BinaryOutputArchive.java","153","545","3","0","0","0","0","0","0","NO"
"1","BinaryOutputArchive.java","153","561","3","0","0","0","0","0","0","NO"
"6","BinaryOutputArchive.java","153","516","3","0","0","0","0","0","0","NO"
"7","BinaryOutputArchive.java","153","502","3","0","0","0","0","0","0","NO"
"4","BinaryOutputArchive.java","153","539","3","0","0","0","0","0","0","NO"
"5","BinaryOutputArchive.java","153","524","3","0","0","0","0","0","0","NO"
"8","BinaryOutputArchive.java","153","487","3","0","0","0","0","0","0","NO"
"9","BinaryOutputArchive.java","153","480","3","0","0","0","0","0","0","NO"
"8","CreateModeTest.java","94","490","4","0","0","0","0","0","0","NO"
"9","CreateModeTest.java","94","482","4","0","0","0","0","0","0","NO"
"1","CreateModeTest.java","94","563","4","0","0","0","0","0","0","NO"
"2","CreateModeTest.java","94","558","4","0","0","0","0","0","0","NO"
"3","CreateModeTest.java","94","548","4","0","0","0","0","0","0","NO"
"4","CreateModeTest.java","94","542","4","0","0","0","0","0","0","NO"
"5","CreateModeTest.java","94","527","4","0","0","0","0","0","0","NO"
"6","CreateModeTest.java","94","519","4","0","0","0","0","0","0","NO"
"7","CreateModeTest.java","94","504","4","0","0","0","0","0","0","NO"
"7","QuorumSSLTest.java","902","504","4","0","0","0","0","0","0","NO"
"6","QuorumSSLTest.java","902","519","4","0","0","0","0","0","0","NO"
"5","QuorumSSLTest.java","902","527","4","0","0","0","0","0","0","NO"
"4","QuorumSSLTest.java","902","542","4","0","0","0","0","0","0","NO"
"3","QuorumSSLTest.java","902","548","4","0","0","0","0","0","0","NO"
"10","KeyAuthenticationProvider.java","141","457","3","0","0","0","0","0","0","NO"
"19","LocalSessionRequestTest.java","147","359","3","0","0","0","0","0","0","NO"
"2","QuorumSSLTest.java","902","558","4","0","0","0","0","0","0","NO"
"1","QuorumSSLTest.java","902","563","4","0","0","0","0","0","0","NO"
"19","WatchEventWhenAutoResetTest.java","195","359","5","0","0","0","0","0","0","NO"
"15","LocalSessionRequestTest.java","147","398","3","0","0","0","0","0","0","NO"
"17","WatchEventWhenAutoResetTest.java","195","386","5","0","0","0","0","0","0","NO"
"16","LocalSessionRequestTest.java","147","391","3","0","0","0","0","0","0","NO"
"18","WatchEventWhenAutoResetTest.java","195","367","5","0","8","0","0","0","8","YES"
"15","WatchEventWhenAutoResetTest.java","195","398","5","0","0","0","0","0","0","NO"
"17","LocalSessionRequestTest.java","147","386","3","0","0","0","0","0","0","NO"
"16","WatchEventWhenAutoResetTest.java","195","391","5","0","0","0","0","0","0","NO"
"18","LocalSessionRequestTest.java","147","367","3","0","0","0","0","0","0","NO"
"11","LocalSessionRequestTest.java","147","441","3","0","0","0","0","0","0","NO"
"13","WatchEventWhenAutoResetTest.java","195","403","5","0","0","0","0","0","0","NO"
"12","LocalSessionRequestTest.java","147","403","3","0","0","0","0","0","0","NO"
"14","WatchEventWhenAutoResetTest.java","195","400","5","0","0","0","0","0","0","NO"
"9","QuorumSSLTest.java","902","482","4","0","0","0","0","0","0","NO"
"11","WatchEventWhenAutoResetTest.java","195","441","5","0","0","0","0","0","0","NO"
"13","LocalSessionRequestTest.java","147","403","3","0","0","0","0","0","0","NO"
"8","QuorumSSLTest.java","902","490","4","0","0","0","0","0","0","NO"
"12","WatchEventWhenAutoResetTest.java","195","403","5","0","0","0","0","0","0","NO"
"14","LocalSessionRequestTest.java","147","400","3","0","0","0","0","0","0","NO"
"10","WatchEventWhenAutoResetTest.java","195","457","5","0","0","0","0","0","0","NO"
"10","LocalSessionRequestTest.java","147","457","3","0","0","0","0","0","0","NO"
"19","KeyAuthenticationProvider.java","141","359","3","0","0","0","0","0","0","NO"
"14","KeyAuthenticationProvider.java","141","400","3","0","0","0","0","0","0","NO"
"13","KeyAuthenticationProvider.java","141","403","3","0","0","0","0","0","0","NO"
"12","KeyAuthenticationProvider.java","141","403","3","0","0","0","0","0","0","NO"
"11","KeyAuthenticationProvider.java","141","441","3","0","0","0","0","0","0","NO"
"18","KeyAuthenticationProvider.java","141","367","3","0","0","0","0","0","0","NO"
"17","KeyAuthenticationProvider.java","141","386","3","0","0","0","0","0","0","NO"
"16","KeyAuthenticationProvider.java","141","391","3","0","0","0","0","0","0","NO"
"15","KeyAuthenticationProvider.java","141","398","3","0","0","0","0","0","0","NO"
"10","PathTrie.java","347","457","4","0","0","0","0","0","0","NO"
"10","PersistentRecursiveWatcherTest.java","174","469","1","0","0","0","0","0","0","NO"
"14","PersistentRecursiveWatcherTest.java","174","412","1","0","0","0","0","0","0","NO"
"16","PathTrie.java","347","391","4","0","0","0","0","0","0","NO"
"13","PersistentRecursiveWatcherTest.java","174","414","1","0","0","0","0","0","0","NO"
"15","PathTrie.java","347","398","4","0","0","0","0","0","0","NO"
"12","PersistentRecursiveWatcherTest.java","174","415","1","0","0","0","0","0","0","NO"
"18","PathTrie.java","347","367","4","0","0","0","0","0","0","NO"
"11","PersistentRecursiveWatcherTest.java","174","453","1","0","0","0","0","0","0","NO"
"17","PathTrie.java","347","386","4","0","0","0","0","0","0","YES"
"12","PathTrie.java","347","403","4","0","0","0","0","0","0","NO"
"18","PersistentRecursiveWatcherTest.java","174","379","1","0","0","0","0","0","0","NO"
"11","PathTrie.java","347","441","4","0","0","0","0","0","0","NO"
"17","PersistentRecursiveWatcherTest.java","174","398","1","0","0","0","0","0","0","NO"
"14","PathTrie.java","347","400","4","0","0","0","0","0","0","NO"
"16","PersistentRecursiveWatcherTest.java","174","403","1","0","0","0","0","0","0","NO"
"13","PathTrie.java","347","403","4","0","0","0","0","0","0","NO"
"15","PersistentRecursiveWatcherTest.java","174","410","1","0","0","0","0","0","0","NO"
"19","PersistentRecursiveWatcherTest.java","174","371","1","0","0","0","0","0","0","NO"
"19","PathTrie.java","347","359","4","0","0","0","0","0","0","NO"
"8","MultiOperationRecordTest.java","69","490","4","0","0","0","0","0","0","NO"
"9","MultiOperationRecordTest.java","69","482","4","0","0","0","0","0","0","NO"
"6","MultiOperationRecordTest.java","69","519","4","0","0","0","0","0","0","NO"
"7","MultiOperationRecordTest.java","69","504","4","0","0","0","0","0","0","NO"
"4","MultiOperationRecordTest.java","69","542","4","0","0","0","0","0","0","NO"
"5","MultiOperationRecordTest.java","69","527","4","0","0","0","0","0","0","NO"
"2","MultiOperationRecordTest.java","69","558","4","0","0","0","0","0","0","NO"
"3","MultiOperationRecordTest.java","69","548","4","0","0","0","0","0","0","NO"
"1","MultiOperationRecordTest.java","69","563","4","0","0","0","0","0","0","NO"
"2","WrappedAuthenticationProvider.java","80","558","2","0","0","0","0","0","0","NO"
"3","WrappedAuthenticationProvider.java","80","548","2","0","0","0","0","0","0","NO"
"10","FileTxnSnapLogMetricsTest.java","96","457","2","0","0","0","0","0","0","NO"
"1","WrappedAuthenticationProvider.java","80","563","2","0","0","0","0","0","0","NO"
"6","WrappedAuthenticationProvider.java","80","519","2","0","0","0","0","0","0","NO"
"7","WrappedAuthenticationProvider.java","80","504","2","0","0","0","0","0","0","NO"
"4","WrappedAuthenticationProvider.java","80","542","2","0","0","0","0","0","0","NO"
"5","WrappedAuthenticationProvider.java","80","527","2","0","0","0","0","0","0","NO"
"8","WrappedAuthenticationProvider.java","80","490","2","0","0","0","0","0","0","NO"
"9","WrappedAuthenticationProvider.java","80","482","2","0","0","0","0","0","0","NO"
"19","FileTxnSnapLogMetricsTest.java","96","359","2","0","0","0","0","0","0","NO"
"17","FileTxnSnapLogMetricsTest.java","96","386","2","0","0","0","0","0","0","NO"
"18","FileTxnSnapLogMetricsTest.java","96","367","2","0","0","0","0","0","0","NO"
"15","FileTxnSnapLogMetricsTest.java","96","398","2","0","0","0","0","0","0","NO"
"16","FileTxnSnapLogMetricsTest.java","96","391","2","0","0","0","0","0","0","NO"
"13","FileTxnSnapLogMetricsTest.java","96","403","2","0","0","0","0","0","0","NO"
"14","FileTxnSnapLogMetricsTest.java","96","400","2","0","0","0","0","0","0","NO"
"11","FileTxnSnapLogMetricsTest.java","96","441","2","0","2","0","0","0","2","NO"
"12","FileTxnSnapLogMetricsTest.java","96","403","2","0","0","0","0","0","0","NO"
"2","DelQuotaCommand.java","171","558","5","0","0","0","0","0","0","NO"
"3","DelQuotaCommand.java","171","548","5","0","0","0","0","0","0","NO"
"1","DelQuotaCommand.java","171","563","5","0","0","0","0","0","0","NO"
"6","DelQuotaCommand.java","171","519","5","0","0","0","0","0","0","NO"
"7","DelQuotaCommand.java","171","504","5","0","12","0","0","0","12","NO"
"4","DelQuotaCommand.java","171","542","5","0","0","0","0","0","0","NO"
"5","DelQuotaCommand.java","171","527","5","0","0","0","0","0","0","NO"
"10","ZooKeeperSaslClient.java","464","457","12","0","1","0","0","0","1","NO"
"8","DelQuotaCommand.java","171","490","5","0","0","0","0","0","0","NO"
"9","DelQuotaCommand.java","171","482","5","0","0","0","0","0","0","NO"
"10","WatchesReport.java","84","192","3","0","0","0","0","0","0","NO"
"14","WatchesReport.java","84","135","3","0","0","0","0","0","0","NO"
"13","WatchesReport.java","84","137","3","0","0","0","0","0","0","NO"
"12","WatchesReport.java","84","138","3","0","0","0","0","0","0","NO"
"11","WatchesReport.java","84","176","3","0","0","0","0","0","0","NO"
"18","WatchesReport.java","84","102","3","0","0","0","0","0","0","NO"
"17","WatchesReport.java","84","121","3","0","0","0","0","0","0","NO"
"16","WatchesReport.java","84","126","3","0","0","0","0","0","0","NO"
"15","WatchesReport.java","84","133","3","0","0","0","0","0","0","NO"
"19","WatchesReport.java","84","94","3","0","0","0","0","0","0","NO"
"19","ZooKeeperSaslClient.java","464","359","12","2860","0","0","16624","-15","0","YES"
"11","ZooKeeperSaslClient.java","464","441","12","15234","22","0","3937","0","0","NO"
"12","ZooKeeperSaslClient.java","464","403","12","0","0","0","0","0","0","YES"
"13","ZooKeeperSaslClient.java","464","403","12","0","0","0","0","0","0","NO"
"14","ZooKeeperSaslClient.java","464","400","12","0","0","0","0","0","0","NO"
